tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
16771,note_on,,,,,10,0,1,,,,,,0,,46,0
16781,note_on,,,,,10,0,1,,,,,,0,,52,67
16790,note_on,,,,,9,0,1,,,,,,0,,55,0
16809,note_on,,,,,19,0,1,,,,,,0,,52,0
16812,note_on,,,,,3,0,1,,,,,,0,,61,56
16816,note_on,,,,,4,0,1,,,,,,0,,88,74
16818,note_on,,,,,2,0,1,,,,,,0,,76,63
16839,note_on,,,,,0,0,1,,,,,,0,,88,0
16839,note_on,,,,,21,0,1,,,,,,0,,76,0
16846,note_on,,,,,7,0,1,,,,,,0,,61,0
16851,note_on,,,,,5,0,1,,,,,,0,,55,63
16873,note_on,,,,,22,0,1,,,,,,0,,55,0
16877,note_on,,,,,4,0,1,,,,,,0,,52,55
16905,control_change,,,,,28,0,1,,,,64,0,0,,,
16908,note_on,,,,,3,0,1,,,,,,0,,52,0
16909,note_on,,,,,1,0,1,,,,,,0,,86,68
16910,note_on,,,,,1,0,1,,,,,,0,,74,63
16912,note_on,,,,,2,0,1,,,,,,0,,47,63
16923,note_on,,,,,11,0,1,,,,,,0,,86,0
16926,note_on,,,,,3,0,1,,,,,,0,,74,0
16928,control_change,,,,,2,0,1,,,,64,127,0,,,
16944,note_on,,,,,16,0,1,,,,,,0,,56,66
16947,note_on,,,,,3,0,1,,,,,,0,,47,0
16980,note_on,,,,,33,0,1,,,,,,0,,53,47
16984,note_on,,,,,4,0,1,,,,,,0,,56,0
17002,note_on,,,,,18,0,1,,,,,,0,,80,68
17002,note_on,,,,,0,0,1,,,,,,0,,68,60
17003,note_on,,,,,1,0,1,,,,,,0,,53,0
17010,note_on,,,,,7,0,1,,,,,,0,,62,49
17026,note_on,,,,,0,0,1,,,,,,0,,80,0
17026,note_on,,,,,16,0,1,,,,,,0,,68,0
17036,note_on,,,,,10,0,1,,,,,,0,,56,59
17040,note_on,,,,,4,0,1,,,,,,0,,62,0
17067,note_on,,,,,27,0,1,,,,,,0,,53,55
17068,note_on,,,,,1,0,1,,,,,,0,,56,0
17096,note_on,,,,,28,0,1,,,,,,0,,53,0
17097,control_change,,,,,1,0,1,,,,64,0,0,,,
17100,note_on,,,,,3,0,1,,,,,,0,,48,71
17100,note_on,,,,,0,0,1,,,,,,0,,81,69
17101,note_on,,,,,1,0,1,,,,,,0,,69,67
17115,note_on,,,,,14,0,1,,,,,,0,,69,0
17120,note_on,,,,,5,0,1,,,,,,0,,81,0
17122,control_change,,,,,2,0,1,,,,64,127,0,,,
17140,note_on,,,,,18,0,1,,,,,,0,,57,49
17144,note_on,,,,,4,0,1,,,,,,0,,48,0
17163,note_on,,,,,19,0,1,,,,,,0,,84,72
17164,note_on,,,,,1,0,1,,,,,,0,,72,63
17166,note_on,,,,,2,0,1,,,,,,0,,57,0
17168,note_on,,,,,2,0,1,,,,,,0,,54,59
17177,note_on,,,,,9,0,1,,,,,,0,,84,0
17178,note_on,,,,,1,0,1,,,,,,0,,72,0
17204,note_on,,,,,26,0,1,,,,,,0,,54,0
17213,note_on,,,,,9,0,1,,,,,,0,,63,58
17244,note_on,,,,,31,0,1,,,,,,0,,82,69
17245,note_on,,,,,1,0,1,,,,,,0,,70,62
17246,note_on,,,,,1,0,1,,,,,,0,,57,59
17247,note_on,,,,,1,0,1,,,,,,0,,63,0
17262,set_tempo,,,,,942,1,0,,480000,,,,,,,
17267,note_on,,,,,20,0,1,,,,,,0,,82,0
17270,note_on,,,,,3,0,1,,,,,,0,,70,0
17273,note_on,,,,,3,0,1,,,,,,0,,54,59
17274,note_on,,,,,1,0,1,,,,,,0,,57,0
17302,note_on,,,,,28,0,1,,,,,,0,,54,0
17324,note_on,,,,,0,0,1,,,,,,0,,78,74
17324,note_on,,,,,22,0,1,,,,,,0,,66,76
17332,note_on,,,,,8,0,1,,,,,,0,,48,59
17338,control_change,,,,,6,0,1,,,,64,0,0,,,
17346,set_tempo,,,,,84,1,0,,483871,,,,,,,
17355,note_on,,,,,17,0,1,,,,,,0,,66,0
17356,note_on,,,,,1,0,1,,,,,,0,,48,0
17356,note_on,,,,,0,0,1,,,,,,0,,78,0
17360,note_on,,,,,4,0,1,,,,,,0,,60,59
17363,control_change,,,,,3,0,1,,,,64,127,0,,,
17396,note_on,,,,,33,0,1,,,,,,0,,60,0
17407,note_on,,,,,11,0,1,,,,,,0,,81,60
17408,note_on,,,,,1,0,1,,,,,,0,,58,56
17412,note_on,,,,,4,0,1,,,,,,0,,69,48
17428,set_tempo,,,,,82,1,0,,487805,,,,,,,
17446,note_on,,,,,34,0,1,,,,,,0,,81,0
17447,note_on,,,,,1,0,1,,,,,,0,,69,0
17451,note_on,,,,,4,0,1,,,,,,0,,58,0
17456,note_on,,,,,5,0,1,,,,,,0,,64,46
17500,note_on,,,,,44,0,1,,,,,,0,,60,46
17510,set_tempo,,,,,82,1,0,,491803,,,,,,,
17514,note_on,,,,,14,0,1,,,,,,0,,64,0
17521,note_on,,,,,7,0,1,,,,,,0,,60,0
17532,note_on,,,,,11,0,1,,,,,,0,,58,46
17551,note_on,,,,,19,0,1,,,,,,0,,79,78
17552,note_on,,,,,1,0,1,,,,,,0,,67,64
17553,note_on,,,,,1,0,1,,,,,,0,,58,0
17566,note_on,,,,,13,0,1,,,,,,0,,79,0
17567,note_on,,,,,1,0,1,,,,,,0,,67,0
17588,note_on,,,,,21,0,1,,,,,,0,,41,70
17594,set_tempo,,,,,84,1,0,,495868,,,,,,,
17630,control_change,,,,,42,0,1,,,,64,0,0,,,
17638,note_on,,,,,8,0,1,,,,,,0,,77,72
17640,note_on,,,,,2,0,1,,,,,,0,,65,62
17646,note_on,,,,,6,0,1,,,,,,0,,57,75
17676,set_tempo,,,,,82,1,0,,500000,,,,,,,
17678,note_on,,,,,32,0,1,,,,,,0,,77,0
17681,control_change,,,,,0,0,1,,,,64,127,0,,,
17681,control_change,,,,,3,0,1,,,,67,127,0,,,
17688,note_on,,,,,7,0,1,,,,,,0,,65,0
17698,note_on,,,,,10,0,1,,,,,,0,,41,0
17717,note_on,,,,,19,0,1,,,,,,0,,57,0
17757,note_on,,,,,40,0,1,,,,,,0,,65,55
17758,set_tempo,,,,,82,1,0,,504202,,,,,,,
17760,set_tempo,,,,,2,1,0,,504202,,,,,,,
17762,set_tempo,,,,,2,1,0,,495868,,,,,,,
17764,set_tempo,,,,,2,1,0,,487805,,,,,,,
17766,set_tempo,,,,,2,1,0,,480000,,,,,,,
17771,note_on,,,,,14,0,1,,,,,,0,,69,43
17787,note_on,,,,,16,0,1,,,,,,0,,62,60
17802,note_on,,,,,15,0,1,,,,,,0,,69,0
17803,note_on,,,,,1,0,1,,,,,,0,,65,0
17807,note_on,,,,,4,0,1,,,,,,0,,60,63
17813,note_on,,,,,6,0,1,,,,,,0,,62,0
17814,note_on,,,,,1,0,1,,,,,,0,,60,0
17824,note_on,,,,,10,0,1,,,,,,0,,53,59
17826,note_on,,,,,2,0,1,,,,,,0,,57,61
17864,note_on,,,,,38,0,1,,,,,,0,,62,53
17887,note_on,,,,,23,0,1,,,,,,0,,53,0
17890,note_on,,,,,3,0,1,,,,,,0,,60,61
17896,note_on,,,,,6,0,1,,,,,,0,,57,0
17898,note_on,,,,,2,0,1,,,,,,0,,62,0
17908,note_on,,,,,10,0,1,,,,,,0,,60,0
17910,note_on,,,,,2,0,1,,,,,,0,,77,64
17912,note_on,,,,,2,0,1,,,,,,0,,81,56
17943,note_on,,,,,31,0,1,,,,,,0,,74,63
17956,note_on,,,,,13,0,1,,,,,,0,,77,0
17960,note_on,,,,,0,0,1,,,,,,0,,72,58
17960,note_on,,,,,4,0,1,,,,,,0,,81,0
17966,note_on,,,,,0,0,1,,,,,,0,,74,0
17966,note_on,,,,,6,0,1,,,,,,0,,72,0
17984,note_on,,,,,18,0,1,,,,,,0,,65,56
17987,note_on,,,,,3,0,1,,,,,,0,,69,56
18018,note_on,,,,,31,0,1,,,,,,0,,74,61
18037,note_on,,,,,19,0,1,,,,,,0,,72,64
18038,note_on,,,,,1,0,1,,,,,,0,,69,0
18046,note_on,,,,,8,0,1,,,,,,0,,74,0
18047,note_on,,,,,1,0,1,,,,,,0,,65,0
18058,note_on,,,,,11,0,1,,,,,,0,,72,0
18066,note_on,,,,,8,0,1,,,,,,0,,93,63
18066,note_on,,,,,0,0,1,,,,,,0,,89,62
18100,note_on,,,,,34,0,1,,,,,,0,,86,53
18113,note_on,,,,,13,0,1,,,,,,0,,93,0
18117,note_on,,,,,4,0,1,,,,,,0,,89,0
18123,note_on,,,,,6,0,1,,,,,,0,,84,59
18132,note_on,,,,,9,0,1,,,,,,0,,86,0
18140,note_on,,,,,8,0,1,,,,,,0,,84,0
18145,note_on,,,,,5,0,1,,,,,,0,,81,45
18147,note_on,,,,,2,0,1,,,,,,0,,77,71
18175,note_on,,,,,28,0,1,,,,,,0,,74,56
18192,note_on,,,,,17,0,1,,,,,,0,,81,0
18198,note_on,,,,,6,0,1,,,,,,0,,72,64
18202,note_on,,,,,4,0,1,,,,,,0,,77,0
18208,note_on,,,,,6,0,1,,,,,,0,,74,0
18213,note_on,,,,,5,0,1,,,,,,0,,72,0
18230,note_on,,,,,17,0,1,,,,,,0,,81,69
18230,note_on,,,,,0,0,1,,,,,,0,,84,62
18264,note_on,,,,,34,0,1,,,,,,0,,79,50
18276,control_change,,,,,12,0,1,,,,64,0,0,,,
18280,note_on,,,,,4,0,1,,,,,,0,,84,0
18289,note_on,,,,,9,0,1,,,,,,0,,79,0
18290,note_on,,,,,1,0,1,,,,,,0,,81,0
18294,note_on,,,,,4,0,1,,,,,,0,,77,42
18303,note_on,,,,,9,0,1,,,,,,0,,77,0
18313,control_change,,,,,10,0,1,,,,64,127,0,,,
18320,note_on,,,,,7,0,1,,,,,,0,,72,60
18344,note_on,,,,,24,0,1,,,,,,0,,79,48
18355,note_on,,,,,11,0,1,,,,,,0,,72,0
18360,note_on,,,,,5,0,1,,,,,,0,,53,67
18364,note_on,,,,,4,0,1,,,,,,0,,76,49
18368,note_on,,,,,4,0,1,,,,,,0,,79,0
18385,note_on,,,,,17,0,1,,,,,,0,,70,56
18386,note_on,,,,,1,0,1,,,,,,0,,81,65
18388,note_on,,,,,0,0,1,,,,,,0,,84,67
18388,note_on,,,,,2,0,1,,,,,,0,,76,0
18415,note_on,,,,,27,0,1,,,,,,0,,53,0
18416,note_on,,,,,1,0,1,,,,,,0,,79,66
18429,note_on,,,,,13,0,1,,,,,,0,,84,0
18445,note_on,,,,,16,0,1,,,,,,0,,76,48
18446,note_on,,,,,1,0,1,,,,,,0,,79,0
18452,note_on,,,,,6,0,1,,,,,,0,,81,0
18465,note_on,,,,,13,0,1,,,,,,0,,76,0
18467,note_on,,,,,2,0,1,,,,,,0,,72,64
18504,note_on,,,,,37,0,1,,,,,,0,,79,55
18507,note_on,,,,,3,0,1,,,,,,0,,72,0
18517,note_on,,,,,10,0,1,,,,,,0,,76,43
18531,note_on,,,,,14,0,1,,,,,,0,,79,0
18540,note_on,,,,,9,0,1,,,,,,0,,81,64
18541,note_on,,,,,1,0,1,,,,,,0,,70,0
18542,note_on,,,,,1,0,1,,,,,,0,,69,63
18545,note_on,,,,,3,0,1,,,,,,0,,84,64
18546,note_on,,,,,1,0,1,,,,,,0,,76,0
18550,control_change,,,,,4,0,1,,,,64,0,0,,,
18566,control_change,,,,,16,0,1,,,,64,127,0,,,
18570,note_on,,,,,4,0,1,,,,,,0,,79,60
18580,note_on,,,,,10,0,1,,,,,,0,,84,0
18596,note_on,,,,,16,0,1,,,,,,0,,76,37
18606,control_change,,,,,10,0,1,,,,64,0,0,,,
18607,note_on,,,,,1,0,1,,,,,,0,,79,0
18608,note_on,,,,,1,0,1,,,,,,0,,81,0
18612,control_change,,,,,0,0,1,,,,64,127,0,,,
18612,note_on,,,,,4,0,1,,,,,,0,,69,0
18615,note_on,,,,,3,0,1,,,,,,0,,76,0
18616,note_on,,,,,1,0,1,,,,,,0,,66,56
18617,note_on,,,,,1,0,1,,,,,,0,,72,64
18646,note_on,,,,,29,0,1,,,,,,0,,79,56
18647,control_change,,,,,1,0,1,,,,64,0,0,,,
18656,control_change,,,,,9,0,1,,,,64,127,0,,,
18658,note_on,,,,,2,0,1,,,,,,0,,72,0
18660,note_on,,,,,2,0,1,,,,,,0,,66,0
18660,note_on,,,,,0,0,1,,,,,,0,,69,59
18668,note_on,,,,,8,0,1,,,,,,0,,76,57
18682,control_change,,,,,14,0,1,,,,64,0,0,,,
18683,note_on,,,,,1,0,1,,,,,,0,,79,0
18687,note_on,,,,,4,0,1,,,,,,0,,81,68
18692,note_on,,,,,5,0,1,,,,,,0,,67,45
18692,control_change,,,,,0,0,1,,,,64,127,0,,,
18694,note_on,,,,,2,0,1,,,,,,0,,84,65
18697,note_on,,,,,3,0,1,,,,,,0,,76,0
18705,note_on,,,,,8,0,1,,,,,,0,,69,0
18715,note_on,,,,,10,0,1,,,,,,0,,79,60
18720,control_change,,,,,5,0,1,,,,64,0,0,,,
18724,control_change,,,,,4,0,1,,,,64,127,0,,,
18731,note_on,,,,,7,0,1,,,,,,0,,84,0
18744,note_on,,,,,13,0,1,,,,,,0,,76,53
18750,note_on,,,,,6,0,1,,,,,,0,,67,0
18750,control_change,,,,,0,0,1,,,,64,0,0,,,
18752,note_on,,,,,2,0,1,,,,,,0,,79,0
18757,control_change,,,,,5,0,1,,,,64,127,0,,,
18758,note_on,,,,,1,0,1,,,,,,0,,81,0
18764,note_on,,,,,6,0,1,,,,,,0,,76,0
18764,note_on,,,,,0,0,1,,,,,,0,,64,54
18766,note_on,,,,,2,0,1,,,,,,0,,72,63
18792,note_on,,,,,26,0,1,,,,,,0,,79,50
18804,note_on,,,,,12,0,1,,,,,,0,,72,0
18816,note_on,,,,,12,0,1,,,,,,0,,76,53
18828,note_on,,,,,12,0,1,,,,,,0,,79,0
18830,control_change,,,,,2,0,1,,,,64,0,0,,,
18832,control_change,,,,,2,0,1,,,,64,127,0,,,
18843,note_on,,,,,11,0,1,,,,,,0,,84,62
18844,note_on,,,,,1,0,1,,,,,,0,,58,59
18846,note_on,,,,,2,0,1,,,,,,0,,81,25
18851,note_on,,,,,0,0,1,,,,,,0,,64,0
18851,note_on,,,,,5,0,1,,,,,,0,,76,0
18867,control_change,,,,,16,0,1,,,,64,0,0,,,
18868,note_on,,,,,1,0,1,,,,,,0,,79,66
18869,control_change,,,,,1,0,1,,,,64,127,0,,,
18882,note_on,,,,,13,0,1,,,,,,0,,84,0
18887,note_on,,,,,5,0,1,,,,,,0,,76,59
18908,note_on,,,,,21,0,1,,,,,,0,,72,62
18910,note_on,,,,,2,0,1,,,,,,0,,81,0
18910,note_on,,,,,0,0,1,,,,,,0,,79,0
18916,note_on,,,,,6,0,1,,,,,,0,,76,0
18924,note_on,,,,,8,0,1,,,,,,0,,72,0
18930,note_on,,,,,6,0,1,,,,,,0,,58,0
18930,note_on,,,,,0,0,1,,,,,,0,,59,68
18949,control_change,,,,,19,0,1,,,,64,0,0,,,
18958,note_on,,,,,9,0,1,,,,,,0,,62,57
18964,note_on,,,,,6,0,1,,,,,,0,,59,0
18982,note_on,,,,,18,0,1,,,,,,0,,60,58
18991,note_on,,,,,9,0,1,,,,,,0,,62,0
19005,control_change,,,,,14,0,1,,,,64,127,0,,,
19018,note_on,,,,,13,0,1,,,,,,0,,69,63
19019,note_on,,,,,1,0,1,,,,,,0,,65,64
19023,note_on,,,,,4,0,1,,,,,,0,,60,0
19051,note_on,,,,,28,0,1,,,,,,0,,62,52
19066,note_on,,,,,15,0,1,,,,,,0,,60,63
19077,note_on,,,,,0,0,1,,,,,,0,,65,0
19077,note_on,,,,,11,0,1,,,,,,0,,62,0
19079,note_on,,,,,2,0,1,,,,,,0,,60,0
19082,note_on,,,,,3,0,1,,,,,,0,,69,0
19101,note_on,,,,,19,0,1,,,,,,0,,57,68
19102,note_on,,,,,1,0,1,,,,,,0,,53,61
19130,note_on,,,,,28,0,1,,,,,,0,,62,42
19154,note_on,,,,,24,0,1,,,,,,0,,60,58
19161,note_on,,,,,7,0,1,,,,,,0,,57,0
19162,note_on,,,,,1,0,1,,,,,,0,,53,0
19168,note_on,,,,,6,0,1,,,,,,0,,62,0
19178,note_on,,,,,10,0,1,,,,,,0,,60,0
19179,note_on,,,,,1,0,1,,,,,,0,,81,64
19180,note_on,,,,,1,0,1,,,,,,0,,77,60
19215,note_on,,,,,35,0,1,,,,,,0,,74,54
19230,note_on,,,,,15,0,1,,,,,,0,,72,64
19243,note_on,,,,,13,0,1,,,,,,0,,77,0
19244,note_on,,,,,1,0,1,,,,,,0,,74,0
19248,note_on,,,,,4,0,1,,,,,,0,,72,0
19252,note_on,,,,,4,0,1,,,,,,0,,81,0
19264,note_on,,,,,12,0,1,,,,,,0,,69,61
19265,note_on,,,,,1,0,1,,,,,,0,,65,61
19291,note_on,,,,,26,0,1,,,,,,0,,74,56
19317,note_on,,,,,26,0,1,,,,,,0,,72,49
19318,note_on,,,,,1,0,1,,,,,,0,,69,0
19329,note_on,,,,,11,0,1,,,,,,0,,65,0
19330,note_on,,,,,1,0,1,,,,,,0,,74,0
19340,note_on,,,,,10,0,1,,,,,,0,,72,0
19346,note_on,,,,,6,0,1,,,,,,0,,89,76
19347,note_on,,,,,1,0,1,,,,,,0,,93,70
19382,note_on,,,,,35,0,1,,,,,,0,,86,62
19394,note_on,,,,,12,0,1,,,,,,0,,93,0
19398,note_on,,,,,4,0,1,,,,,,0,,84,63
19402,note_on,,,,,4,0,1,,,,,,0,,89,0
19408,note_on,,,,,6,0,1,,,,,,0,,86,0
19415,note_on,,,,,7,0,1,,,,,,0,,84,0
19429,note_on,,,,,14,0,1,,,,,,0,,81,67
19434,note_on,,,,,5,0,1,,,,,,0,,77,61
19454,note_on,,,,,20,0,1,,,,,,0,,74,48
19461,control_change,,,,,7,0,1,,,,64,0,0,,,
19480,note_on,,,,,19,0,1,,,,,,0,,72,64
19486,control_change,,,,,6,0,1,,,,64,127,0,,,
19490,note_on,,,,,4,0,1,,,,,,0,,81,0
19492,note_on,,,,,2,0,1,,,,,,0,,77,0
19500,note_on,,,,,8,0,1,,,,,,0,,74,0
19506,note_on,,,,,6,0,1,,,,,,0,,72,0
19508,note_on,,,,,2,0,1,,,,,,0,,81,63
19511,note_on,,,,,3,0,1,,,,,,0,,84,30
19536,note_on,,,,,25,0,1,,,,,,0,,79,59
19558,note_on,,,,,22,0,1,,,,,,0,,84,0
19566,note_on,,,,,8,0,1,,,,,,0,,79,0
19567,note_on,,,,,1,0,1,,,,,,0,,77,53
19578,note_on,,,,,11,0,1,,,,,,0,,77,0
19579,note_on,,,,,1,0,1,,,,,,0,,81,0
19584,note_on,,,,,5,0,1,,,,,,0,,72,68
19592,control_change,,,,,8,0,1,,,,64,0,0,,,
19617,control_change,,,,,25,0,1,,,,64,127,0,,,
19621,note_on,,,,,4,0,1,,,,,,0,,79,50
19628,note_on,,,,,7,0,1,,,,,,0,,72,0
19632,note_on,,,,,4,0,1,,,,,,0,,76,54
19633,note_on,,,,,1,0,1,,,,,,0,,53,74
19655,note_on,,,,,22,0,1,,,,,,0,,53,0
19662,note_on,,,,,0,0,1,,,,,,0,,84,68
19662,note_on,,,,,7,0,1,,,,,,0,,76,0
19663,note_on,,,,,0,0,1,,,,,,0,,81,59
19663,note_on,,,,,1,0,1,,,,,,0,,79,0
19669,note_on,,,,,6,0,1,,,,,,0,,70,79
19692,note_on,,,,,23,0,1,,,,,,0,,79,64
19702,note_on,,,,,10,0,1,,,,,,0,,84,0
19720,note_on,,,,,18,0,1,,,,,,0,,76,49
19730,note_on,,,,,10,0,1,,,,,,0,,81,0
19731,note_on,,,,,1,0,1,,,,,,0,,79,0
19739,note_on,,,,,8,0,1,,,,,,0,,76,0
19744,note_on,,,,,5,0,1,,,,,,0,,72,65
19779,note_on,,,,,35,0,1,,,,,,0,,79,55
19787,note_on,,,,,8,0,1,,,,,,0,,72,0
19798,note_on,,,,,11,0,1,,,,,,0,,76,55
19813,note_on,,,,,15,0,1,,,,,,0,,79,0
19818,note_on,,,,,5,0,1,,,,,,0,,81,63
19824,note_on,,,,,0,0,1,,,,,,0,,69,63
19824,note_on,,,,,6,0,1,,,,,,0,,84,65
19827,note_on,,,,,3,0,1,,,,,,0,,76,0
19829,note_on,,,,,2,0,1,,,,,,0,,70,0
19833,control_change,,,,,4,0,1,,,,64,0,0,,,
19848,note_on,,,,,15,0,1,,,,,,0,,79,63
19853,control_change,,,,,5,0,1,,,,64,127,0,,,
19879,note_on,,,,,26,0,1,,,,,,0,,76,42
19880,note_on,,,,,1,0,1,,,,,,0,,84,0
19889,note_on,,,,,9,0,1,,,,,,0,,79,0
19894,note_on,,,,,5,0,1,,,,,,0,,81,0
19898,control_change,,,,,4,0,1,,,,64,0,0,,,
19899,note_on,,,,,0,0,1,,,,,,0,,66,62
19899,note_on,,,,,1,0,1,,,,,,0,,76,0
19901,note_on,,,,,2,0,1,,,,,,0,,72,63
19907,control_change,,,,,6,0,1,,,,64,127,0,,,
19908,note_on,,,,,1,0,1,,,,,,0,,69,0
19931,note_on,,,,,23,0,1,,,,,,0,,79,54
19943,control_change,,,,,12,0,1,,,,64,0,0,,,
19945,note_on,,,,,2,0,1,,,,,,0,,72,0
19947,note_on,,,,,2,0,1,,,,,,0,,69,66
19951,control_change,,,,,4,0,1,,,,64,127,0,,,
19956,note_on,,,,,5,0,1,,,,,,0,,76,65
19958,note_on,,,,,2,0,1,,,,,,0,,66,0
19966,note_on,,,,,8,0,1,,,,,,0,,79,0
19978,note_on,,,,,12,0,1,,,,,,0,,81,70
19982,control_change,,,,,4,0,1,,,,64,0,0,,,
19983,note_on,,,,,1,0,1,,,,,,0,,67,48
19983,note_on,,,,,0,0,1,,,,,,0,,84,74
19987,control_change,,,,,4,0,1,,,,64,127,0,,,
19988,note_on,,,,,1,0,1,,,,,,0,,76,0
19991,note_on,,,,,3,0,1,,,,,,0,,69,0
20007,note_on,,,,,16,0,1,,,,,,0,,79,64
20018,control_change,,,,,11,0,1,,,,64,0,0,,,
20028,control_change,,,,,10,0,1,,,,64,127,0,,,
20037,note_on,,,,,9,0,1,,,,,,0,,76,53
20045,note_on,,,,,8,0,1,,,,,,0,,67,0
20047,note_on,,,,,2,0,1,,,,,,0,,79,0
20054,note_on,,,,,7,0,1,,,,,,0,,64,59
20055,note_on,,,,,1,0,1,,,,,,0,,84,0
20056,note_on,,,,,1,0,1,,,,,,0,,72,63
20058,note_on,,,,,2,0,1,,,,,,0,,76,0
20058,control_change,,,,,0,0,1,,,,64,0,0,,,
20065,note_on,,,,,7,0,1,,,,,,0,,81,0
20066,control_change,,,,,1,0,1,,,,64,127,0,,,
20090,note_on,,,,,24,0,1,,,,,,0,,79,60
20101,note_on,,,,,11,0,1,,,,,,0,,72,0
20111,note_on,,,,,10,0,1,,,,,,0,,76,63
20126,control_change,,,,,15,0,1,,,,64,0,0,,,
20130,note_on,,,,,4,0,1,,,,,,0,,64,0
20131,note_on,,,,,1,0,1,,,,,,0,,79,0
20132,note_on,,,,,1,0,1,,,,,,0,,81,68
20133,control_change,,,,,1,0,1,,,,64,127,0,,,
20135,note_on,,,,,2,0,1,,,,,,0,,84,69
20136,note_on,,,,,1,0,1,,,,,,0,,58,74
20146,note_on,,,,,10,0,1,,,,,,0,,76,0
20164,note_on,,,,,18,0,1,,,,,,0,,79,61
20189,note_on,,,,,25,0,1,,,,,,0,,76,48
20199,note_on,,,,,10,0,1,,,,,,0,,79,0
20212,note_on,,,,,13,0,1,,,,,,0,,59,65
20223,note_on,,,,,11,0,1,,,,,,0,,58,0
20227,note_on,,,,,4,0,1,,,,,,0,,72,67
20235,control_change,,,,,8,0,1,,,,64,0,0,,,
20255,note_on,,,,,20,0,1,,,,,,0,,59,0
20256,note_on,,,,,1,0,1,,,,,,0,,79,56
20266,note_on,,,,,10,0,1,,,,,,0,,84,0
20267,note_on,,,,,1,0,1,,,,,,0,,81,0
20270,control_change,,,,,3,0,1,,,,64,127,0,,,
20272,note_on,,,,,2,0,1,,,,,,0,,72,0
20274,note_on,,,,,2,0,1,,,,,,0,,62,54
20274,note_on,,,,,0,0,1,,,,,,0,,77,61
20296,note_on,,,,,22,0,1,,,,,,0,,84,73
20297,note_on,,,,,1,0,1,,,,,,0,,81,66
20301,control_change,,,,,4,0,1,,,,64,0,0,,,
20302,note_on,,,,,1,0,1,,,,,,0,,60,66
20304,note_on,,,,,2,0,1,,,,,,0,,79,0
20308,note_on,,,,,4,0,1,,,,,,0,,77,0
20310,note_on,,,,,2,0,1,,,,,,0,,62,0
20317,control_change,,,,,7,0,1,,,,64,127,0,,,
20329,note_on,,,,,12,0,1,,,,,,0,,79,64
20330,note_on,,,,,1,0,1,,,,,,0,,76,0
20338,note_on,,,,,8,0,1,,,,,,0,,81,0
20339,note_on,,,,,1,0,1,,,,,,0,,84,0
20344,control_change,,,,,5,0,1,,,,64,0,0,,,
20346,control_change,,,,,2,0,1,,,,64,127,0,,,
20360,control_change,,,,,14,0,1,,,,64,0,0,,,
20361,note_on,,,,,1,0,1,,,,,,0,,77,59
20364,control_change,,,,,3,0,1,,,,64,127,0,,,
20367,note_on,,,,,3,0,1,,,,,,0,,60,0
20371,note_on,,,,,4,0,1,,,,,,0,,79,0
20384,note_on,,,,,0,0,1,,,,,,0,,72,58
20384,note_on,,,,,13,0,1,,,,,,0,,57,64
20385,note_on,,,,,1,0,1,,,,,,0,,77,0
20401,control_change,,,,,16,0,1,,,,64,0,0,,,
20408,control_change,,,,,7,0,1,,,,64,127,0,,,
20414,note_on,,,,,6,0,1,,,,,,0,,79,54
20426,note_on,,,,,12,0,1,,,,,,0,,72,0
20431,note_on,,,,,5,0,1,,,,,,0,,77,56
20436,control_change,,,,,5,0,1,,,,64,0,0,,,
20450,control_change,,,,,14,0,1,,,,64,127,0,,,
20458,note_on,,,,,8,0,1,,,,,,0,,81,59
20458,note_on,,,,,0,0,1,,,,,,0,,53,69
20461,note_on,,,,,3,0,1,,,,,,0,,84,56
20462,note_on,,,,,1,0,1,,,,,,0,,79,0
20464,note_on,,,,,2,0,1,,,,,,0,,57,0
20466,note_on,,,,,2,0,1,,,,,,0,,77,0
20483,control_change,,,,,17,0,1,,,,64,0,0,,,
20488,note_on,,,,,5,0,1,,,,,,0,,79,63
20494,control_change,,,,,6,0,1,,,,64,127,0,,,
20516,note_on,,,,,22,0,1,,,,,,0,,77,51
20517,control_change,,,,,1,0,1,,,,64,0,0,,,
20520,set_tempo,,,,,2754,1,0,,476190,,,,,,,
20527,note_on,,,,,10,0,1,,,,,,0,,84,0
20530,note_on,,,,,3,0,1,,,,,,0,,79,0
20531,control_change,,,,,1,0,1,,,,64,127,0,,,
20534,note_on,,,,,3,0,1,,,,,,0,,53,0
20540,note_on,,,,,6,0,1,,,,,,0,,54,50
20542,note_on,,,,,0,0,1,,,,,,0,,77,0
20542,note_on,,,,,0,0,1,,,,,,0,,72,66
20542,note_on,,,,,2,0,1,,,,,,0,,81,0
20544,set_tempo,,,,,24,1,0,,480000,,,,,,,
20558,control_change,,,,,16,0,1,,,,64,0,0,,,
20568,set_tempo,,,,,24,1,0,,483871,,,,,,,
20570,control_change,,,,,12,0,1,,,,64,127,0,,,
20578,note_on,,,,,8,0,1,,,,,,0,,79,45
20586,note_on,,,,,8,0,1,,,,,,0,,57,55
20592,set_tempo,,,,,24,1,0,,487805,,,,,,,
20594,note_on,,,,,8,0,1,,,,,,0,,72,0
20595,note_on,,,,,1,0,1,,,,,,0,,76,51
20597,control_change,,,,,2,0,1,,,,64,0,0,,,
