tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
364482,note_off,,,,,8,0,1,,,,0,79,64
364570,note_on,,,,,88,0,1,,,,0,36,83
364572,note_on,,,,,2,0,1,,,,0,48,83
364604,note_off,,,,,32,0,1,,,,0,36,64
364606,note_off,,,,,2,0,1,,,,0,48,64
364716,note_on,,,,,0,0,1,,,,0,76,82
364716,note_on,,,,,110,0,1,,,,0,79,82
364718,note_on,,,,,2,0,1,,,,0,72,88
364718,note_on,,,,,0,0,1,,,,0,67,90
364796,control_change,,,,,78,0,1,,64,0,0,,
364858,note_on,,,,,62,0,1,,,,0,59,86
364860,note_on,,,,,2,0,1,,,,0,47,93
364880,control_change,,,,,20,0,1,,64,127,0,,
364900,note_off,,,,,20,0,1,,,,0,59,64
364902,note_off,,,,,2,0,1,,,,0,47,64
364902,note_off,,,,,0,0,1,,,,0,67,64
364916,note_off,,,,,0,0,1,,,,0,79,64
364916,note_off,,,,,14,0,1,,,,0,72,64
364932,note_off,,,,,16,0,1,,,,0,76,64
364996,note_on,,,,,64,0,1,,,,0,60,85
365000,note_on,,,,,4,0,1,,,,0,48,95
365036,note_off,,,,,36,0,1,,,,0,60,64
365048,note_off,,,,,12,0,1,,,,0,48,64
365140,note_on,,,,,92,0,1,,,,0,70,90
365142,note_on,,,,,2,0,1,,,,0,82,87
365146,note_on,,,,,4,0,1,,,,0,74,88
365148,note_on,,,,,2,0,1,,,,0,77,81
365198,control_change,,,,,50,0,1,,64,0,0,,
365282,note_on,,,,,0,0,1,,,,0,45,90
365282,note_on,,,,,84,0,1,,,,0,57,95
365290,control_change,,,,,8,0,1,,64,127,0,,
365320,note_off,,,,,30,0,1,,,,0,57,64
365320,note_off,,,,,0,0,1,,,,0,70,64
365324,note_off,,,,,4,0,1,,,,0,45,64
365328,note_off,,,,,4,0,1,,,,0,74,64
365342,note_off,,,,,14,0,1,,,,0,77,64
365354,note_off,,,,,12,0,1,,,,0,82,64
365424,note_on,,,,,70,0,1,,,,0,58,92
365430,note_on,,,,,6,0,1,,,,0,46,87
365460,note_off,,,,,30,0,1,,,,0,58,64
365478,note_off,,,,,18,0,1,,,,0,46,64
365572,note_on,,,,,94,0,1,,,,0,94,101
365574,note_on,,,,,2,0,1,,,,0,82,95
365576,note_on,,,,,0,0,1,,,,0,86,91
365576,note_on,,,,,2,0,1,,,,0,89,86
365730,note_on,,,,,154,0,1,,,,0,45,97
365732,note_on,,,,,2,0,1,,,,0,33,95
365800,note_off,,,,,68,0,1,,,,0,86,64
365816,note_off,,,,,16,0,1,,,,0,82,64
365818,note_off,,,,,2,0,1,,,,0,89,64
365824,note_off,,,,,6,0,1,,,,0,45,64
365838,note_off,,,,,0,0,1,,,,0,94,64
365838,note_off,,,,,14,0,1,,,,0,33,64
365844,control_change,,,,,6,0,1,,64,0,0,,
365880,control_change,,,,,36,0,1,,64,127,0,,
365884,note_on,,,,,4,0,1,,,,0,46,93
365884,note_on,,,,,0,0,1,,,,0,34,97
365918,note_off,,,,,34,0,1,,,,0,46,64
365920,note_off,,,,,2,0,1,,,,0,34,64
366062,note_on,,,,,142,0,1,,,,0,87,103
366064,note_on,,,,,2,0,1,,,,0,96,95
366064,note_on,,,,,0,0,1,,,,0,84,97
366066,note_on,,,,,2,0,1,,,,0,92,93
366204,note_on,,,,,138,0,1,,,,0,43,92
366208,note_on,,,,,4,0,1,,,,0,31,93
366216,note_off,,,,,8,0,1,,,,0,96,64
366236,note_off,,,,,20,0,1,,,,0,31,64
366236,note_off,,,,,0,0,1,,,,0,43,64
366242,note_off,,,,,6,0,1,,,,0,92,64
366246,note_off,,,,,4,0,1,,,,0,84,64
366248,note_off,,,,,2,0,1,,,,0,87,64
366304,control_change,,,,,56,0,1,,64,0,0,,
366340,control_change,,,,,36,0,1,,64,127,0,,
366348,note_on,,,,,8,0,1,,,,0,44,91
366348,note_on,,,,,0,0,1,,,,0,32,94
366370,note_off,,,,,22,0,1,,,,0,44,64
366372,note_off,,,,,2,0,1,,,,0,32,64
366492,note_on,,,,,120,0,1,,,,0,80,91
366492,note_on,,,,,0,0,1,,,,0,72,94
366494,note_on,,,,,0,0,1,,,,0,75,95
366494,note_on,,,,,2,0,1,,,,0,84,81
366612,control_change,,,,,118,0,1,,64,0,0,,
366634,note_on,,,,,22,0,1,,,,0,50,92
366636,note_on,,,,,2,0,1,,,,0,38,85
366660,control_change,,,,,24,0,1,,64,127,0,,
366668,note_off,,,,,0,0,1,,,,0,50,64
366668,note_off,,,,,8,0,1,,,,0,38,64
366706,note_off,,,,,38,0,1,,,,0,72,64
366720,note_off,,,,,14,0,1,,,,0,75,64
366744,note_off,,,,,24,0,1,,,,0,84,64
366746,note_off,,,,,2,0,1,,,,0,80,64
366772,note_on,,,,,26,0,1,,,,0,51,96
366772,note_on,,,,,0,0,1,,,,0,39,87
366802,note_off,,,,,0,0,1,,,,0,51,64
366802,note_off,,,,,30,0,1,,,,0,39,64
366920,note_on,,,,,0,0,1,,,,0,87,100
366920,note_on,,,,,118,0,1,,,,0,92,95
366922,note_on,,,,,0,0,1,,,,0,84,87
366922,note_on,,,,,2,0,1,,,,0,96,94
367024,control_change,,,,,102,0,1,,64,0,0,,
367052,note_off,,,,,28,0,1,,,,0,96,64
367066,note_on,,,,,14,0,1,,,,0,55,77
367066,note_on,,,,,0,0,1,,,,0,43,79
367080,control_change,,,,,0,0,1,,64,127,0,,
367080,note_off,,,,,14,0,1,,,,0,92,64
367084,note_off,,,,,4,0,1,,,,0,84,64
367088,note_off,,,,,4,0,1,,,,0,87,64
367100,note_off,,,,,0,0,1,,,,0,55,64
367100,note_off,,,,,12,0,1,,,,0,43,64
367210,note_on,,,,,110,0,1,,,,0,56,98
367212,note_on,,,,,2,0,1,,,,0,44,95
367236,note_off,,,,,24,0,1,,,,0,56,64
367238,note_off,,,,,2,0,1,,,,0,44,64
367356,note_on,,,,,0,0,1,,,,0,75,95
367356,note_on,,,,,118,0,1,,,,0,80,91
367358,note_on,,,,,0,0,1,,,,0,72,93
