tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,control,value
34120,note_on,48,0,3,,,,,,,,0,60,66,,
34120,note_on,48,0,2,,,,,,,,0,66,66,,
34152,note_on,32,0,2,,,,,,,,0,66,0,,
34152,note_on,32,0,3,,,,,,,,0,60,0,,
34160,note_on,8,0,3,,,,,,,,0,54,66,,
34160,note_on,8,0,2,,,,,,,,0,69,66,,
34160,note_on,0,0,3,,,,,,,,0,57,66,,
34192,note_on,0,0,3,,,,,,,,0,54,0,,
34192,note_on,32,0,2,,,,,,,,0,69,0,,
34192,note_on,32,0,3,,,,,,,,0,57,0,,
34200,note_on,8,0,3,,,,,,,,0,60,66,,
34200,note_on,8,0,2,,,,,,,,0,66,66,,
34232,note_on,32,0,2,,,,,,,,0,66,0,,
34232,note_on,32,0,3,,,,,,,,0,60,0,,
34240,note_on,8,0,3,,,,,,,,0,57,66,,
34240,note_on,8,0,2,,,,,,,,0,69,66,,
34240,note_on,0,0,3,,,,,,,,0,54,66,,
34272,note_on,171,0,4,,,,,,,,0,39,0,,
34272,note_on,32,0,2,,,,,,,,0,69,0,,
34272,note_on,181,0,1,,,,,,,,0,87,0,,
34272,note_on,0,0,3,,,,,,,,0,57,0,,
34272,note_on,32,0,3,,,,,,,,0,54,0,,
34280,note_on,8,0,3,,,,,,,,0,60,66,,
34280,note_on,8,0,2,,,,,,,,0,66,66,,
34312,note_on,32,0,3,,,,,,,,0,60,0,,
34312,note_on,32,0,2,,,,,,,,0,66,0,,
34320,note_on,48,0,4,,,,,,,,0,40,80,,
34320,note_on,48,0,1,,,,,,,,0,85,80,,
34321,control_change,1,0,4,,,,,,,,0,,,64,0
34346,control_change,25,0,4,,,,,,,,0,,,64,127
34360,note_on,48,0,2,,,,,,,,0,67,66,,
34360,note_on,48,0,3,,,,,,,,0,61,66,,
34392,note_on,32,0,3,,,,,,,,0,61,0,,
34392,note_on,32,0,2,,,,,,,,0,67,0,,
34400,note_on,8,0,3,,,,,,,,0,55,66,,
34400,note_on,0,0,3,,,,,,,,0,57,66,,
34400,note_on,8,0,2,,,,,,,,0,69,66,,
34432,note_on,0,0,3,,,,,,,,0,55,0,,
34432,note_on,32,0,3,,,,,,,,0,57,0,,
34432,note_on,32,0,2,,,,,,,,0,69,0,,
34440,note_on,8,0,3,,,,,,,,0,61,66,,
34440,note_on,8,0,2,,,,,,,,0,67,66,,
34472,note_on,32,0,3,,,,,,,,0,61,0,,
34472,note_on,32,0,2,,,,,,,,0,67,0,,
34480,note_on,0,0,3,,,,,,,,0,55,66,,
34480,note_on,8,0,3,,,,,,,,0,57,66,,
34480,note_on,8,0,2,,,,,,,,0,69,66,,
34512,note_on,32,0,3,,,,,,,,0,55,0,,
34512,note_on,32,0,2,,,,,,,,0,69,0,,
34512,note_on,0,0,3,,,,,,,,0,57,0,,
34520,note_on,8,0,3,,,,,,,,0,61,66,,
34520,note_on,8,0,2,,,,,,,,0,67,66,,
34552,note_on,32,0,2,,,,,,,,0,67,0,,
34552,note_on,32,0,3,,,,,,,,0,61,0,,
34560,note_on,0,0,3,,,,,,,,0,55,66,,
34560,note_on,8,0,3,,,,,,,,0,58,66,,
34560,note_on,8,0,2,,,,,,,,0,70,66,,
34592,note_on,0,0,3,,,,,,,,0,58,0,,
34592,note_on,32,0,2,,,,,,,,0,70,0,,
34592,note_on,32,0,3,,,,,,,,0,55,0,,
34600,note_on,8,0,2,,,,,,,,0,67,66,,
34600,note_on,8,0,3,,,,,,,,0,61,66,,
34632,note_on,32,0,2,,,,,,,,0,67,0,,
34632,note_on,32,0,3,,,,,,,,0,61,0,,
34640,note_on,0,0,3,,,,,,,,0,55,66,,
34640,note_on,8,0,2,,,,,,,,0,70,66,,
34640,note_on,8,0,3,,,,,,,,0,58,66,,
34672,note_on,32,0,3,,,,,,,,0,55,0,,
34672,note_on,32,0,2,,,,,,,,0,70,0,,
34672,note_on,0,0,3,,,,,,,,0,58,0,,
34680,note_on,8,0,2,,,,,,,,0,67,66,,
34680,note_on,8,0,3,,,,,,,,0,61,66,,
34704,note_on,384,0,1,,,,,,,,0,85,0,,
34704,note_on,358,0,4,,,,,,,,0,40,0,,
34712,note_on,32,0,2,,,,,,,,0,67,0,,
34712,note_on,32,0,3,,,,,,,,0,61,0,,
34720,note_on,8,0,3,,,,,,,,0,58,66,,
34720,note_on,8,0,2,,,,,,,,0,70,66,,
34720,note_on,0,0,3,,,,,,,,0,55,66,,
34752,note_on,32,0,3,,,,,,,,0,55,0,,
34752,note_on,32,0,2,,,,,,,,0,70,0,,
34752,note_on,0,0,3,,,,,,,,0,58,0,,
34760,note_on,8,0,2,,,,,,,,0,67,66,,
34760,note_on,8,0,3,,,,,,,,0,61,66,,
34792,note_on,32,0,3,,,,,,,,0,61,0,,
34792,note_on,32,0,2,,,,,,,,0,67,0,,
34800,note_on,96,0,1,,,,,,,,0,85,80,,
34800,note_on,96,0,4,,,,,,,,0,40,80,,
34801,control_change,1,0,4,,,,,,,,0,,,64,0
34822,control_change,21,0,4,,,,,,,,0,,,64,127
34840,note_on,48,0,2,,,,,,,,0,67,66,,
34840,note_on,48,0,3,,,,,,,,0,61,66,,
34872,note_on,32,0,3,,,,,,,,0,61,0,,
34872,note_on,32,0,2,,,,,,,,0,67,0,,
34880,note_on,8,0,3,,,,,,,,0,58,66,,
34880,note_on,0,0,3,,,,,,,,0,55,66,,
34880,note_on,8,0,2,,,,,,,,0,70,66,,
34912,note_on,32,0,2,,,,,,,,0,70,0,,
34912,note_on,0,0,3,,,,,,,,0,58,0,,
34912,note_on,32,0,3,,,,,,,,0,55,0,,
34920,note_on,8,0,2,,,,,,,,0,67,66,,
34920,note_on,8,0,3,,,,,,,,0,61,66,,
34952,note_on,32,0,2,,,,,,,,0,67,0,,
34952,note_on,32,0,3,,,,,,,,0,61,0,,
34960,note_on,8,0,3,,,,,,,,0,58,66,,
34960,note_on,0,0,3,,,,,,,,0,55,66,,
34960,note_on,8,0,2,,,,,,,,0,70,66,,
34992,note_on,32,0,2,,,,,,,,0,70,0,,
34992,note_on,32,0,3,,,,,,,,0,55,0,,
34992,note_on,192,0,1,,,,,,,,0,85,0,,
34992,note_on,0,0,3,,,,,,,,0,58,0,,
34992,note_on,170,0,4,,,,,,,,0,40,0,,
35000,note_on,8,0,2,,,,,,,,0,67,66,,
35000,note_on,8,0,3,,,,,,,,0,61,66,,
35032,note_on,32,0,3,,,,,,,,0,61,0,,
35032,note_on,32,0,2,,,,,,,,0,67,0,,
35040,note_on,48,0,1,,,,,,,,0,85,80,,
35040,note_on,48,0,4,,,,,,,,0,41,80,,
35043,control_change,3,0,4,,,,,,,,0,,,64,0
35053,control_change,10,0,4,,,,,,,,0,,,64,127
35080,note_on,48,0,3,,,,,,,,0,61,66,,
35080,note_on,48,0,2,,,,,,,,0,69,66,,
35112,note_on,32,0,3,,,,,,,,0,61,0,,
35112,note_on,32,0,2,,,,,,,,0,69,0,,
35120,note_on,8,0,2,,,,,,,,0,71,66,,
35120,note_on,0,0,3,,,,,,,,0,59,66,,
35120,note_on,8,0,3,,,,,,,,0,57,66,,
35152,note_on,0,0,3,,,,,,,,0,57,0,,
35152,note_on,32,0,2,,,,,,,,0,71,0,,
35152,note_on,32,0,3,,,,,,,,0,59,0,,
35160,note_on,8,0,3,,,,,,,,0,61,66,,
35160,note_on,8,0,2,,,,,,,,0,69,66,,
35192,note_on,32,0,3,,,,,,,,0,61,0,,
35192,note_on,32,0,2,,,,,,,,0,69,0,,
35200,note_on,0,0,3,,,,,,,,0,57,66,,
35200,note_on,8,0,3,,,,,,,,0,59,66,,
35200,note_on,8,0,2,,,,,,,,0,71,66,,
35232,note_on,32,0,3,,,,,,,,0,57,0,,
35232,note_on,0,0,3,,,,,,,,0,59,0,,
35232,note_on,32,0,2,,,,,,,,0,71,0,,
35240,note_on,8,0,2,,,,,,,,0,69,66,,
35240,note_on,8,0,3,,,,,,,,0,61,66,,
35272,note_on,32,0,2,,,,,,,,0,69,0,,
35272,note_on,32,0,3,,,,,,,,0,61,0,,
35280,note_on,8,0,2,,,,,,,,0,72,66,,
35280,note_on,8,0,3,,,,,,,,0,57,66,,
35280,note_on,0,0,3,,,,,,,,0,60,66,,
35312,note_on,32,0,2,,,,,,,,0,72,0,,
35312,note_on,32,0,3,,,,,,,,0,60,0,,
35312,note_on,0,0,3,,,,,,,,0,57,0,,
35320,note_on,8,0,2,,,,,,,,0,69,66,,
35320,note_on,8,0,3,,,,,,,,0,61,66,,
35328,note_on,288,0,1,,,,,,,,0,85,0,,
35352,note_on,32,0,2,,,,,,,,0,69,0,,
35352,note_on,32,0,3,,,,,,,,0,61,0,,
35360,note_on,0,0,3,,,,,,,,0,60,66,,
35360,note_on,8,0,3,,,,,,,,0,57,66,,
35360,note_on,8,0,2,,,,,,,,0,72,66,,
35392,note_on,0,0,3,,,,,,,,0,57,0,,
35392,note_on,32,0,3,,,,,,,,0,60,0,,
35392,note_on,32,0,2,,,,,,,,0,72,0,,
35400,note_on,8,0,2,,,,,,,,0,69,66,,
35400,note_on,8,0,3,,,,,,,,0,61,66,,
35400,note_on,72,0,1,,,,,,,,0,85,80,,
35424,note_on,371,0,4,,,,,,,,0,41,0,,
35432,note_on,32,0,2,,,,,,,,0,69,0,,
35432,note_on,32,0,3,,,,,,,,0,61,0,,
35440,note_on,8,0,2,,,,,,,,0,72,66,,
35440,note_on,8,0,3,,,,,,,,0,57,66,,
35440,note_on,0,0,3,,,,,,,,0,60,66,,
35472,note_on,32,0,2,,,,,,,,0,72,0,,
35472,note_on,32,0,3,,,,,,,,0,60,0,,
35472,note_on,0,0,3,,,,,,,,0,57,0,,
35480,note_on,8,0,3,,,,,,,,0,61,66,,
35496,note_on,96,0,1,,,,,,,,0,85,0,,
35512,note_on,32,0,3,,,,,,,,0,61,0,,
35520,note_on,24,0,1,,,,,,,,0,84,80,,
35520,note_on,96,0,4,,,,,,,,0,42,80,,
35533,control_change,13,0,4,,,,,,,,0,,,64,0
35546,control_change,26,0,1,,,,,,,,0,,,64,127
35560,note_on,88,0,2,,,,,,,,0,66,66,,
35560,note_on,48,0,3,,,,,,,,0,61,66,,
35592,note_on,32,0,2,,,,,,,,0,66,0,,
35592,note_on,32,0,3,,,,,,,,0,61,0,,
35600,note_on,0,0,3,,,,,,,,0,57,66,,
35600,note_on,0,0,2,,,,,,,,0,72,66,,
35600,note_on,8,0,2,,,,,,,,0,69,66,,
35600,note_on,8,0,3,,,,,,,,0,60,66,,
35632,note_on,32,0,2,,,,,,,,0,72,0,,
35632,note_on,0,0,3,,,,,,,,0,60,0,,
35632,note_on,0,0,2,,,,,,,,0,69,0,,
35632,note_on,32,0,3,,,,,,,,0,57,0,,
35640,note_on,8,0,3,,,,,,,,0,61,66,,
35640,note_on,8,0,2,,,,,,,,0,66,66,,
35672,note_on,32,0,3,,,,,,,,0,61,0,,
35672,note_on,32,0,2,,,,,,,,0,66,0,,
35680,note_on,8,0,2,,,,,,,,0,69,66,,
35680,note_on,0,0,2,,,,,,,,0,72,66,,
35680,note_on,8,0,3,,,,,,,,0,57,66,,
35680,note_on,0,0,3,,,,,,,,0,60,66,,
35712,note_on,166,0,1,,,,,,,,0,84,0,,
35712,note_on,0,0,3,,,,,,,,0,57,0,,
35712,note_on,32,0,3,,,,,,,,0,60,0,,
35712,note_on,179,0,4,,,,,,,,0,42,0,,
35712,note_on,32,0,2,,,,,,,,0,72,0,,
35712,note_on,0,0,2,,,,,,,,0,69,0,,
35720,note_on,8,0,3,,,,,,,,0,61,66,,
35720,note_on,8,0,2,,,,,,,,0,66,66,,
35752,note_on,32,0,2,,,,,,,,0,66,0,,
35752,note_on,32,0,3,,,,,,,,0,61,0,,
35758,control_change,46,0,1,,,,,,,,0,,,64,0
35760,note_on,2,0,1,,,,,,,,0,81,80,,
35760,note_on,48,0,4,,,,,,,,0,49,80,,
35779,control_change,19,0,1,,,,,,,,0,,,64,127
35800,note_on,48,0,2,,,,,,,,0,66,66,,
35800,note_on,48,0,3,,,,,,,,0,61,66,,
35832,note_on,32,0,3,,,,,,,,0,61,0,,
35832,note_on,32,0,2,,,,,,,,0,66,0,,
35840,note_on,0,0,3,,,,,,,,0,57,66,,
35840,note_on,8,0,2,,,,,,,,0,69,66,,
35840,note_on,8,0,3,,,,,,,,0,60,66,,
35872,note_on,32,0,2,,,,,,,,0,69,0,,
35872,note_on,0,0,3,,,,,,,,0,60,0,,
35872,note_on,32,0,3,,,,,,,,0,57,0,,
35880,note_on,8,0,2,,,,,,,,0,66,66,,
35880,note_on,8,0,3,,,,,,,,0,61,66,,
35912,note_on,32,0,2,,,,,,,,0,66,0,,
35912,note_on,32,0,3,,,,,,,,0,61,0,,
35920,note_on,0,0,3,,,,,,,,0,57,66,,
35920,note_on,8,0,3,,,,,,,,0,60,66,,
35920,note_on,8,0,2,,,,,,,,0,69,66,,
35952,note_on,32,0,2,,,,,,,,0,69,0,,
35952,note_on,192,0,4,,,,,,,,0,49,0,,
35952,note_on,0,0,3,,,,,,,,0,60,0,,
35952,note_on,32,0,3,,,,,,,,0,57,0,,
35952,note_on,173,0,1,,,,,,,,0,81,0,,
35960,note_on,8,0,2,,,,,,,,0,66,66,,
35960,note_on,8,0,3,,,,,,,,0,61,66,,
35992,note_on,32,0,2,,,,,,,,0,66,0,,
35992,note_on,32,0,3,,,,,,,,0,61,0,,
36000,note_on,48,0,4,,,,,,,,0,42,80,,
36000,note_on,48,0,1,,,,,,,,0,82,80,,
36002,control_change,2,0,1,,,,,,,,0,,,64,0
36016,control_change,14,0,1,,,,,,,,0,,,64,127
36040,note_on,48,0,3,,,,,,,,0,61,66,,
36040,note_on,48,0,2,,,,,,,,0,66,66,,
36072,note_on,32,0,3,,,,,,,,0,61,0,,
36072,note_on,32,0,2,,,,,,,,0,66,0,,
36080,note_on,8,0,2,,,,,,,,0,70,66,,
36080,note_on,8,0,3,,,,,,,,0,58,66,,
36112,note_on,32,0,2,,,,,,,,0,70,0,,
36112,note_on,32,0,3,,,,,,,,0,58,0,,
36120,note_on,8,0,3,,,,,,,,0,61,66,,
36120,note_on,8,0,2,,,,,,,,0,66,66,,
36152,note_on,32,0,3,,,,,,,,0,61,0,,
36152,note_on,32,0,2,,,,,,,,0,66,0,,
36160,note_on,8,0,2,,,,,,,,0,70,66,,
36160,note_on,8,0,3,,,,,,,,0,58,66,,
36192,note_on,32,0,2,,,,,,,,0,70,0,,
36192,note_on,32,0,3,,,,,,,,0,58,0,,
36192,note_on,192,0,4,,,,,,,,0,42,0,,
36192,note_on,176,0,1,,,,,,,,0,82,0,,
36200,note_on,8,0,2,,,,,,,,0,66,66,,
36200,note_on,8,0,3,,,,,,,,0,61,66,,
36232,note_on,32,0,3,,,,,,,,0,61,0,,
36232,note_on,32,0,2,,,,,,,,0,66,0,,
36235,control_change,43,0,1,,,,,,,,0,,,64,0
36240,note_on,5,0,1,,,,,,,,0,83,80,,
36240,note_on,48,0,4,,,,,,,,0,41,80,,
36256,control_change,16,0,1,,,,,,,,0,,,64,127
36280,note_on,48,0,2,,,,,,,,0,65,66,,
36280,note_on,48,0,3,,,,,,,,0,62,66,,
36312,note_on,32,0,2,,,,,,,,0,65,0,,
36312,note_on,32,0,3,,,,,,,,0,62,0,,
36320,note_on,8,0,2,,,,,,,,0,68,66,,
36320,note_on,8,0,3,,,,,,,,0,56,66,,
36320,note_on,0,0,3,,,,,,,,0,59,66,,
36320,note_on,0,0,2,,,,,,,,0,71,66,,
36352,note_on,0,0,2,,,,,,,,0,68,0,,
36352,note_on,32,0,2,,,,,,,,0,71,0,,
36352,note_on,32,0,3,,,,,,,,0,59,0,,
36352,note_on,0,0,3,,,,,,,,0,56,0,,
36360,note_on,8,0,3,,,,,,,,0,62,66,,
36360,note_on,8,0,2,,,,,,,,0,65,66,,
36392,note_on,32,0,2,,,,,,,,0,65,0,,
36392,note_on,32,0,3,,,,,,,,0,62,0,,
36400,note_on,8,0,3,,,,,,,,0,56,66,,
36400,note_on,8,0,2,,,,,,,,0,71,66,,
36400,note_on,0,0,3,,,,,,,,0,59,66,,
36400,note_on,0,0,2,,,,,,,,0,68,66,,
36432,note_on,0,0,2,,,,,,,,0,71,0,,
36432,note_on,192,0,4,,,,,,,,0,41,0,,
36432,note_on,32,0,3,,,,,,,,0,59,0,,
36432,note_on,32,0,2,,,,,,,,0,68,0,,
36432,note_on,0,0,3,,,,,,,,0,56,0,,
36432,note_on,176,0,1,,,,,,,,0,83,0,,
36440,note_on,8,0,3,,,,,,,,0,62,66,,
36440,note_on,8,0,2,,,,,,,,0,65,66,,
36472,note_on,32,0,2,,,,,,,,0,65,0,,
36472,note_on,32,0,3,,,,,,,,0,62,0,,
36478,control_change,46,0,1,,,,,,,,0,,,64,0
36480,note_on,2,0,1,,,,,,,,0,80,80,,
36480,note_on,48,0,4,,,,,,,,0,50,80,,
36496,control_change,16,0,1,,,,,,,,0,,,64,127
36520,note_on,48,0,3,,,,,,,,0,62,66,,
36520,note_on,48,0,2,,,,,,,,0,65,66,,
36552,note_on,32,0,3,,,,,,,,0,62,0,,
36552,note_on,32,0,2,,,,,,,,0,65,0,,
36560,note_on,8,0,3,,,,,,,,0,57,66,,
36560,note_on,8,0,2,,,,,,,,0,68,66,,
36560,note_on,0,0,3,,,,,,,,0,56,66,,
36560,note_on,0,0,2,,,,,,,,0,69,66,,
36592,note_on,32,0,3,,,,,,,,0,56,0,,
36592,note_on,0,0,2,,,,,,,,0,68,0,,
36592,note_on,32,0,2,,,,,,,,0,69,0,,
36592,note_on,0,0,3,,,,,,,,0,57,0,,
36600,note_on,8,0,2,,,,,,,,0,65,66,,
36600,note_on,8,0,3,,,,,,,,0,62,66,,
36632,note_on,32,0,3,,,,,,,,0,62,0,,
36632,note_on,32,0,2,,,,,,,,0,65,0,,
36640,note_on,8,0,3,,,,,,,,0,57,66,,
36640,note_on,0,0,2,,,,,,,,0,68,66,,
36640,note_on,0,0,3,,,,,,,,0,56,66,,
36640,note_on,8,0,2,,,,,,,,0,69,66,,
36672,note_on,0,0,3,,,,,,,,0,57,0,,
36672,note_on,192,0,4,,,,,,,,0,50,0,,
36672,note_on,0,0,2,,,,,,,,0,69,0,,
36672,note_on,176,0,1,,,,,,,,0,80,0,,
36672,note_on,32,0,3,,,,,,,,0,56,0,,
36672,note_on,32,0,2,,,,,,,,0,68,0,,
36680,note_on,8,0,3,,,,,,,,0,62,66,,
36680,note_on,8,0,2,,,,,,,,0,65,66,,
36712,note_on,32,0,2,,,,,,,,0,65,0,,
36712,note_on,32,0,3,,,,,,,,0,62,0,,
36720,note_on,0,0,1,,,,,,,,0,82,80,,
36720,control_change,48,0,1,,,,,,,,0,,,64,0
36720,note_on,48,0,4,,,,,,,,0,41,80,,
36741,control_change,21,0,1,,,,,,,,0,,,64,127
36760,note_on,48,0,2,,,,,,,,0,65,66,,
36760,note_on,48,0,3,,,,,,,,0,62,66,,
36792,note_on,32,0,2,,,,,,,,0,65,0,,
36792,note_on,32,0,3,,,,,,,,0,62,0,,
36800,note_on,8,0,3,,,,,,,,0,58,66,,
36800,note_on,0,0,3,,,,,,,,0,56,66,,
36800,note_on,8,0,2,,,,,,,,0,68,66,,
36800,note_on,0,0,2,,,,,,,,0,70,66,,
36832,note_on,0,0,3,,,,,,,,0,58,0,,
36832,note_on,0,0,2,,,,,,,,0,68,0,,
36832,note_on,32,0,3,,,,,,,,0,56,0,,
36832,note_on,32,0,2,,,,,,,,0,70,0,,
36840,note_on,8,0,3,,,,,,,,0,62,66,,
36840,note_on,8,0,2,,,,,,,,0,65,66,,
36872,note_on,32,0,2,,,,,,,,0,65,0,,
36872,note_on,32,0,3,,,,,,,,0,62,0,,
36880,note_on,8,0,3,,,,,,,,0,58,66,,
36880,note_on,0,0,3,,,,,,,,0,56,66,,
36880,note_on,8,0,2,,,,,,,,0,68,66,,
36880,note_on,0,0,2,,,,,,,,0,70,66,,
36912,note_on,0,0,3,,,,,,,,0,58,0,,
36912,note_on,32,0,3,,,,,,,,0,56,0,,
36912,note_on,171,0,1,,,,,,,,0,82,0,,
36912,note_on,0,0,2,,,,,,,,0,68,0,,
36912,note_on,192,0,4,,,,,,,,0,41,0,,
36912,note_on,32,0,2,,,,,,,,0,70,0,,
36920,note_on,8,0,2,,,,,,,,0,65,66,,
36920,note_on,8,0,3,,,,,,,,0,62,66,,
36952,note_on,32,0,3,,,,,,,,0,62,0,,
36952,note_on,32,0,2,,,,,,,,0,65,0,,
36960,note_on,48,0,4,,,,,,,,0,39,80,,
36960,note_on,48,0,1,,,,,,,,0,82,80,,
36960,control_change,0,0,1,,,,,,,,0,,,64,0
36981,control_change,21,0,1,,,,,,,,0,,,64,127
37000,note_on,48,0,3,,,,,,,,0,63,65,,
37000,note_on,48,0,2,,,,,,,,0,66,65,,
37032,note_on,32,0,2,,,,,,,,0,66,0,,
37032,note_on,32,0,3,,,,,,,,0,63,0,,
37040,note_on,8,0,3,,,,,,,,0,54,65,,
37040,note_on,8,0,2,,,,,,,,0,70,65,,
37040,note_on,0,0,3,,,,,,,,0,58,65,,
37072,note_on,32,0,2,,,,,,,,0,70,0,,
37072,note_on,0,0,3,,,,,,,,0,54,0,,
37072,note_on,32,0,3,,,,,,,,0,58,0,,
37080,note_on,8,0,2,,,,,,,,0,66,65,,
37080,note_on,8,0,3,,,,,,,,0,63,65,,
37112,note_on,32,0,3,,,,,,,,0,63,0,,
37112,note_on,32,0,2,,,,,,,,0,66,0,,
37120,note_on,8,0,2,,,,,,,,0,70,65,,
37120,note_on,0,0,3,,,,,,,,0,54,65,,
37120,note_on,8,0,3,,,,,,,,0,58,65,,
37152,note_on,32,0,2,,,,,,,,0,70,0,,
37152,note_on,0,0,3,,,,,,,,0,58,0,,
37152,note_on,32,0,3,,,,,,,,0,54,0,,
37160,note_on,8,0,3,,,,,,,,0,63,65,,
37160,note_on,8,0,2,,,,,,,,0,66,65,,
37192,note_on,32,0,3,,,,,,,,0,63,0,,
37192,note_on,32,0,2,,,,,,,,0,66,0,,
37200,note_on,8,0,2,,,,,,,,0,70,65,,
37200,note_on,8,0,3,,,,,,,,0,54,65,,
37200,note_on,0,0,3,,,,,,,,0,58,65,,
37232,note_on,0,0,3,,,,,,,,0,54,0,,
37232,note_on,32,0,2,,,,,,,,0,70,0,,
37232,note_on,32,0,3,,,,,,,,0,58,0,,
37240,note_on,8,0,3,,,,,,,,0,63,65,,
37240,note_on,8,0,2,,,,,,,,0,66,65,,
37272,note_on,32,0,2,,,,,,,,0,66,0,,
37272,note_on,32,0,3,,,,,,,,0,63,0,,
37280,note_on,0,0,3,,,,,,,,0,58,65,,
37280,note_on,8,0,3,,,,,,,,0,54,65,,
37280,note_on,8,0,2,,,,,,,,0,70,65,,
37312,note_on,32,0,2,,,,,,,,0,70,0,,
37312,note_on,32,0,3,,,,,,,,0,58,0,,
37312,note_on,0,0,3,,,,,,,,0,54,0,,
37320,note_on,8,0,3,,,,,,,,0,63,65,,
37320,note_on,8,0,2,,,,,,,,0,66,65,,
37344,note_on,384,0,4,,,,,,,,0,39,0,,
37344,note_on,363,0,1,,,,,,,,0,82,0,,
37352,note_on,32,0,2,,,,,,,,0,66,0,,
37352,note_on,32,0,3,,,,,,,,0,63,0,,
37360,note_on,8,0,2,,,,,,,,0,70,65,,
37360,note_on,8,0,3,,,,,,,,0,54,65,,
37360,note_on,0,0,3,,,,,,,,0,58,65,,
37392,note_on,32,0,3,,,,,,,,0,58,0,,
37392,note_on,0,0,3,,,,,,,,0,54,0,,
37392,note_on,32,0,2,,,,,,,,0,70,0,,
37400,note_on,8,0,2,,,,,,,,0,66,65,,
37400,note_on,8,0,3,,,,,,,,0,63,65,,
37432,note_on,32,0,3,,,,,,,,0,63,0,,
37432,note_on,32,0,2,,,,,,,,0,66,0,,
37440,note_on,96,0,4,,,,,,,,0,39,80,,
37440,control_change,96,0,1,,,,,,,,0,,,64,0
37440,note_on,0,0,1,,,,,,,,0,90,80,,
37459,control_change,19,0,1,,,,,,,,0,,,64,127
37480,note_on,48,0,3,,,,,,,,0,63,65,,
37480,note_on,48,0,2,,,,,,,,0,66,65,,
37512,note_on,32,0,2,,,,,,,,0,66,0,,
37512,note_on,32,0,3,,,,,,,,0,63,0,,
37520,note_on,8,0,2,,,,,,,,0,70,65,,
37520,note_on,8,0,3,,,,,,,,0,54,65,,
37520,note_on,0,0,3,,,,,,,,0,58,65,,
37552,note_on,32,0,3,,,,,,,,0,58,0,,
37552,note_on,32,0,2,,,,,,,,0,70,0,,
37552,note_on,0,0,3,,,,,,,,0,54,0,,
37560,note_on,8,0,2,,,,,,,,0,66,65,,
37560,note_on,8,0,3,,,,,,,,0,63,65,,
37592,note_on,32,0,2,,,,,,,,0,66,0,,
37592,note_on,32,0,3,,,,,,,,0,63,0,,
37600,note_on,0,0,3,,,,,,,,0,54,65,,
37600,note_on,8,0,3,,,,,,,,0,58,65,,
37600,note_on,8,0,2,,,,,,,,0,70,65,,
37632,note_on,192,0,4,,,,,,,,0,39,0,,
37632,note_on,32,0,2,,,,,,,,0,70,0,,
37632,note_on,0,0,3,,,,,,,,0,58,0,,
37632,note_on,173,0,1,,,,,,,,0,90,0,,
37632,note_on,32,0,3,,,,,,,,0,54,0,,
37640,note_on,8,0,2,,,,,,,,0,66,65,,
37640,note_on,8,0,3,,,,,,,,0,63,65,,
37672,note_on,32,0,3,,,,,,,,0,63,0,,
37672,note_on,32,0,2,,,,,,,,0,66,0,,
37680,note_on,48,0,1,,,,,,,,0,90,80,,
37680,note_on,48,0,4,,,,,,,,0,39,80,,
37685,control_change,5,0,1,,,,,,,,0,,,64,0
37701,control_change,16,0,1,,,,,,,,0,,,64,127
37720,note_on,48,0,2,,,,,,,,0,66,65,,
37720,note_on,48,0,3,,,,,,,,0,63,65,,
37752,note_on,32,0,2,,,,,,,,0,66,0,,
37752,note_on,32,0,3,,,,,,,,0,63,0,,
37760,note_on,0,0,3,,,,,,,,0,58,65,,
37760,note_on,8,0,3,,,,,,,,0,54,65,,
37760,note_on,8,0,2,,,,,,,,0,70,65,,
37792,note_on,32,0,3,,,,,,,,0,58,0,,
37792,note_on,32,0,2,,,,,,,,0,70,0,,
37792,note_on,0,0,3,,,,,,,,0,54,0,,
37800,note_on,8,0,3,,,,,,,,0,63,65,,
37800,note_on,8,0,2,,,,,,,,0,66,65,,
37832,note_on,32,0,3,,,,,,,,0,63,0,,
37832,note_on,32,0,2,,,,,,,,0,66,0,,
37840,note_on,8,0,2,,,,,,,,0,70,65,,
37840,note_on,0,0,3,,,,,,,,0,58,65,,
37840,note_on,8,0,3,,,,,,,,0,54,65,,
37872,note_on,32,0,2,,,,,,,,0,70,0,,
37872,note_on,171,0,1,,,,,,,,0,90,0,,
37872,note_on,192,0,4,,,,,,,,0,39,0,,
37872,note_on,32,0,3,,,,,,,,0,58,0,,
37872,note_on,0,0,3,,,,,,,,0,54,0,,
37880,note_on,8,0,2,,,,,,,,0,66,65,,
37880,note_on,8,0,3,,,,,,,,0,63,65,,
37912,note_on,32,0,2,,,,,,,,0,66,0,,
37912,note_on,32,0,3,,,,,,,,0,63,0,,
37920,note_on,48,0,4,,,,,,,,0,41,80,,
37920,note_on,48,0,1,,,,,,,,0,89,80,,
37922,control_change,2,0,1,,,,,,,,0,,,64,0
37941,control_change,19,0,1,,,,,,,,0,,,64,127
37960,note_on,48,0,2,,,,,,,,0,68,65,,
37960,note_on,48,0,3,,,,,,,,0,62,65,,
37992,note_on,32,0,2,,,,,,,,0,68,0,,
37992,note_on,32,0,3,,,,,,,,0,62,0,,
38000,note_on,8,0,2,,,,,,,,0,70,65,,
